src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,total_fwd_pkts,total_bwd_pkts,total_fwd_bytes,total_bwd_bytes,bytes_per_sec,packets_per_sec,packet_len_mean,packet_len_std,label
147.32.84.229,77.38.230.211,13363,42460,17,1313496755.308985,0.0005578994750976,1,1,42,42,150564.75897435896,3584.8752136752137,42.0,0.0,0
147.32.84.229,68.103.130.211,13363,59557,17,1313496755.327742,0.0006330013275146,1,1,42,42,132701.14350282485,3159.551035781544,42.0,0.0,0
147.32.84.2,66.249.66.50,80,50909,6,1313496755.354142,2.433954954147339,7,9,378,486,354.97781030326246,6.57366315376412,54.0,0.0,0
147.228.47.183,147.32.86.223,8009,8490,6,1313496755.357175,0.3354139328002929,6,6,324,324,1931.9412124296648,35.77668911906786,54.0,0.0,0
147.32.84.229,212.105.80.220,13363,3394,17,1313496755.407954,0.4280900955200195,1,1,42,42,196.2203771567328,4.671913741826971,42.0,0.0,0
147.32.84.170,174.143.250.23,59665,80,6,1313496755.462547,6.001960039138794,70,117,3780,6318,1682.450388564889,31.156488677127573,54.0,0.0,0
147.32.84.170,174.143.250.23,59666,80,6,1313496755.462725,2.796779155731201,66,127,3564,6858,3726.4293745335895,69.00795138025165,54.0,0.0,0
147.32.84.170,174.143.250.23,59667,80,6,1313496755.463173,2.7963271141052246,71,136,3834,7344,3997.386408627219,74.02567423383739,54.0,0.0,0
147.32.84.170,174.143.250.23,59668,80,6,1313496755.463346,2.62259292602539,43,87,2322,4698,2676.7402330482896,49.569263574968325,54.0,0.0,0
147.32.84.170,174.143.250.23,59669,80,6,1313496755.463656,2.763067960739136,38,68,2052,3672,2071.6102829656056,38.36315338825196,54.0,0.0,0
147.32.84.229,98.183.63.220,13363,52424,17,1313496755.46966,0.2112770080566406,1,3,42,126,795.1646113568655,18.93249074659204,42.0,0.0,0
147.32.84.229,2.132.8.50,13363,38527,17,1313496755.483159,0.0421729087829589,2,2,84,84,3983.6000135680606,94.84761937066811,42.0,0.0,0
147.32.84.229,190.245.84.223,13363,61659,17,1313496755.495903,0.0006499290466308,1,1,42,42,129244.87747615554,3077.258987527513,42.0,0.0,0
147.32.84.229,80.243.109.97,13363,37866,17,1313496755.538828,0.0006852149963378,1,1,42,42,122589.26096033402,2918.791927627001,42.0,0.0,0
147.32.84.229,98.207.20.5,443,9248,17,1313496755.547403,0.0005998611450195,1,1,42,42,140032.40699523053,3334.10492845787,42.0,0.0,0
147.32.84.229,78.2.64.144,443,14633,17,1313496755.549808,0.0004880428314208,1,1,42,42,172116.04103566194,4098.00097703957,42.0,0.0,0
147.32.84.229,178.123.116.177,13363,40658,17,1313496755.553926,2.0092830657958984,2,0,84,0,41.80595627860264,0.9953799113953008,42.0,0.0,0
147.32.84.229,77.208.165.241,13363,46177,17,1313496755.553976,0.1507849693298339,1,1,42,42,557.0847039551703,13.26392152274215,42.0,0.0,0
147.32.85.100,199.87.232.82,80,56896,6,1313496755.592588,0.5228650569915771,5,6,270,324,1136.04837817565,21.0379329291787,54.0,0.0,0
147.32.87.116,147.32.87.48,161,1690,17,1313496755.600457,0.4266200065612793,0,22,0,924,2165.8618578340806,51.56813947224001,42.0,0.0,0
147.32.84.229,187.57.63.248,13363,4723,17,1313496755.614121,0.0006101131439208,1,1,42,42,137679.38100820634,3278.080500195389,42.0,0.0,0
119.243.45.4,147.32.84.229,6896,13363,17,1313496755.663349,0.0007100105285644,1,1,42,42,118308.10476830088,2816.859637340497,42.0,0.0,0
147.32.84.229,212.51.122.137,13363,54433,17,1313496755.680507,0.0005581378936767,1,1,42,42,150500.44254592055,3583.343870140965,42.0,0.0,0
147.32.80.9,147.32.85.89,53,53373,17,1313496755.697662,0.0002439022064208,1,1,42,42,344400.3284457478,8200.007820136852,42.0,0.0,0
147.32.80.9,147.32.84.168,53,51721,17,1313496755.714593,0.0033891201019287,1,1,42,42,24785.194231445657,590.1236721772775,42.0,0.0,0
147.32.80.9,147.32.84.168,53,63856,17,1313496755.714607,0.0004079341888427,1,1,42,42,205915.5675043834,4902.751607247224,42.0,0.0,0
147.32.80.9,147.32.84.168,53,54026,17,1313496755.714612,0.0005290508270263,1,1,42,42,158774.91482649845,3780.355114916629,42.0,0.0,0
147.32.80.9,147.32.84.168,53,54523,17,1313496755.714836,0.0004231929779052,1,1,42,42,198491.0061971831,4725.976338028169,42.0,0.0,0
147.32.80.9,147.32.84.168,53,58481,17,1313496755.714848,0.0005300045013427,1,1,42,42,158489.21997300946,3773.552856500225,42.0,0.0,0
147.32.80.9,147.32.84.168,53,65182,17,1313496755.714856,0.0031189918518066,1,1,42,42,26931.779238648523,641.2328390154411,42.0,0.0,0
147.32.80.9,147.32.84.168,53,58053,17,1313496755.715371,0.000533103942871,1,1,42,42,157567.771019678,3751.613595706619,42.0,0.0,0
147.32.80.9,147.32.84.168,53,61860,17,1313496755.715521,0.0004389286041259,1,1,42,42,191375.0874524715,4556.549701249321,42.0,0.0,0
147.32.80.9,147.32.84.168,53,53955,17,1313496755.715574,0.0004360675811767,1,1,42,42,192630.69218152,4586.445051940951,42.0,0.0,0
147.32.80.9,147.32.84.168,53,57762,17,1313496755.71573,0.0003321170806884,1,1,42,42,252922.8542713568,6021.97272074659,42.0,0.0,0
147.32.80.9,147.32.84.168,53,52725,17,1313496755.716113,0.0004618167877197,1,1,42,42,181890.3128549303,4330.721734641198,42.0,0.0,0
147.32.80.9,147.32.84.168,53,54431,17,1313496755.718676,0.0021359920501708,1,1,42,42,39325.98906127917,936.3330728875992,42.0,0.0,0
147.32.80.9,147.32.84.168,53,58786,17,1313496755.718778,0.0004231929779052,1,1,42,42,198491.0061971831,4725.976338028169,42.0,0.0,0
147.32.80.9,147.32.84.168,53,60531,17,1313496755.718782,0.0020830631256103,1,1,42,42,40325.230170539086,960.1245278699782,42.0,0.0,0
147.32.80.9,147.32.84.168,53,59443,17,1313496755.729352,0.0003969669342041,1,1,42,42,211604.5261261261,5038.203003003003,42.0,0.0,0
147.32.80.9,147.32.84.168,53,56044,17,1313496755.730043,0.0002651214599609,1,1,42,42,316835.9136690648,7543.712230215828,42.0,0.0,0
147.32.84.229,173.176.111.164,13363,4551,17,1313496755.732374,0.0008871555328369,1,1,42,42,94684.63746304756,2254.396130072561,42.0,0.0,0
147.32.84.168,194.79.52.192,56788,80,6,1313496755.743733,0.0740721225738525,11,34,594,1836,32805.864278794004,607.5160051628519,54.0,0.0,0
147.32.84.168,194.79.52.192,56787,80,6,1313496755.743745,0.0027790069580078,2,1,108,54,58294.204529855866,1079.522306108442,54.0,0.0,0
147.32.86.53,76.164.193.171,16425,80,6,1313496755.765307,0.0001721382141113,1,1,54,54,627402.8144044321,11618.570637119114,54.0,0.0,0
147.32.80.9,147.32.84.138,53,52010,17,1313496755.771985,0.0004229545593261,1,1,42,42,198602.8951521984,4728.640360766629,42.0,0.0,0
147.32.80.9,147.32.84.138,53,43232,17,1313496755.78298,0.0003290176391601,1,1,42,42,255305.46086956523,6078.701449275362,42.0,0.0,0
147.32.80.9,147.32.84.138,53,47957,17,1313496755.788433,0.000303030014038,1,1,42,42,277200.2643587726,6600.006294256491,42.0,0.0,0
147.32.80.9,147.32.84.138,53,54292,17,1313496755.788756,0.0001602172851562,1,1,42,42,524288.0,12483.047619047618,42.0,0.0,0
147.32.80.9,147.32.84.138,53,60059,17,1313496755.793807,0.0002999305725097,1,1,42,42,280064.81399046106,6668.20985691574,42.0,0.0,0
134.114.90.43,147.32.87.238,25468,39371,17,1313496755.799055,0.1668269634246826,1,1,42,42,503.51572836679657,11.988469723018966,42.0,0.0,0
147.32.87.238,24.215.207.68,39371,12470,17,1313496755.79906,0.7669839859008789,1,1,42,42,109.519887695355,2.6076163736989284,42.0,0.0,0
147.32.84.168,194.79.52.199,56789,80,6,1313496755.835146,0.1449880599975586,5,6,270,324,4096.889081831995,75.86831633022213,54.0,0.0,0
147.32.84.168,194.79.52.199,56790,80,6,1313496755.835235,0.0024287700653076,2,1,108,54,66700.42681849416,1235.1930892313733,54.0,0.0,0
147.32.84.168,194.79.52.99,56791,80,6,1313496755.83555,0.2050569057464599,4,2,216,108,1580.0492005892536,29.260170381282474,54.0,0.0,0
147.32.84.168,194.79.52.99,56792,80,6,1313496755.835676,0.0009191036224365,2,1,108,54,176258.68949416344,3264.049805447471,54.0,0.0,0
147.32.84.168,194.79.52.199,56793,80,6,1313496755.836051,0.1439681053161621,5,7,270,378,4500.996929680747,83.3517949940879,54.0,0.0,0
147.32.84.229,86.101.141.164,13363,7930,17,1313496755.850454,0.0005979537963867,1,1,42,42,140479.08133971292,3344.7400318979267,42.0,0.0,0
113.197.237.120,147.32.84.229,32955,13363,17,1313496755.861985,0.0036201477050781,1,3,42,126,46406.94625922023,1104.927291886196,42.0,0.0,0
147.32.84.229,212.25.53.79,13363,57332,17,1313496755.878443,0.0018260478973388,1,1,42,42,46000.9839404622,1095.2615223919572,42.0,0.0,0
147.32.84.229,80.202.46.36,13363,55370,17,1313496755.891902,0.0007679462432861,1,1,42,42,109382.65631791369,2604.348959950326,42.0,0.0,0
147.32.80.9,147.32.86.20,53,52144,17,1313496755.91178,0.0003509521484375,1,1,42,42,239348.86956521735,5698.782608695652,42.0,0.0,0
147.32.86.20,193.93.174.21,2877,80,6,1313496755.912384,0.9619710445404052,27,82,1458,4428,6118.687286281175,113.30902382002176,54.0,0.0,0
147.32.80.9,147.32.84.170,53,57784,17,1313496755.958558,0.0002620220184326,1,1,42,42,320583.7452229299,7632.946314831665,42.0,0.0,0
147.32.80.9,147.32.84.170,53,47783,17,1313496755.959251,0.0004279613494873,1,1,42,42,196279.40724233983,4673.319220055711,42.0,0.0,0
147.32.84.170,209.85.148.96,46584,80,6,1313496755.960309,0.0187249183654785,4,3,216,162,20187.00389620311,373.8334054852428,54.0,0.0,0
147.32.84.168,77.78.99.22,56794,80,6,1313496755.982909,0.0012080669403076,2,1,108,54,134098.5293072824,2483.3060982830075,54.0,0.0,0
147.32.84.168,77.78.99.22,56795,80,6,1313496755.982916,0.0042967796325683,5,3,270,162,100540.41327266674,1861.859505049384,54.0,0.0,0
147.32.84.168,194.79.52.196,56796,80,6,1313496755.991,0.2717070579528808,8,13,432,702,4173.612597861396,77.28912218261844,54.0,0.0,0
147.32.84.168,194.79.52.195,56798,80,6,1313496755.991008,0.002760887145996,2,1,108,54,58676.79170984456,1086.6072538860103,54.0,0.0,0
147.32.84.168,194.79.52.196,56797,80,6,1313496755.991012,0.4816148281097412,5,4,270,216,1009.105143019516,18.687132278139185,54.0,0.0,0
147.32.84.168,194.79.52.195,56799,80,6,1313496755.991414,0.21669602394104,9,15,486,810,5980.728102111479,110.75422411317554,54.0,0.0,0
147.32.84.229,24.25.171.194,13363,54032,17,1313496755.993239,0.0005650520324707,1,1,42,42,148658.8759493671,3539.497046413502,42.0,0.0,0
147.32.84.168,194.79.52.199,56801,80,6,1313496756.010175,0.0029919147491455,2,1,108,54,54145.92780301219,1002.702366722448,54.0,0.0,0
147.32.84.168,194.79.52.199,56800,80,6,1313496756.010182,0.2125780582427978,4,2,216,108,1524.1460133667258,28.224926173457884,54.0,0.0,0
147.32.84.229,164.132.109.215,443,49923,6,1313496756.022358,3.1068780422210693,4,5,216,270,156.42712504175557,2.8967986118843627,54.0,0.0,0
147.32.84.168,194.79.54.61,56803,80,6,1313496756.071752,0.0082099437713623,5,4,270,216,59196.50773921882,1096.2316248003483,54.0,0.0,0
147.32.84.168,194.79.54.61,56802,80,6,1313496756.07176,4.047542095184326,2,2,108,108,53.3657204595826,0.9882540825848628,54.0,0.0,0
147.32.84.168,194.79.54.62,56804,80,6,1313496756.080878,0.2602839469909668,8,10,432,540,3734.38320433082,69.15524452464483,54.0,0.0,0
147.32.84.168,194.79.54.62,56805,80,6,1313496756.080885,0.0074331760406494,5,5,270,270,72647.27715944446,1345.3199473971197,54.0,0.0,0
147.32.87.220,59.99.137.234,64719,49448,6,1313496756.085609,5.368425130844116,7,8,378,432,150.8822383209129,2.79411552446135,54.0,0.0,0
147.32.84.229,175.196.162.78,13363,62149,17,1313496756.093523,0.000586986541748,1,1,42,42,143103.7920389927,3407.23314378554,42.0,0.0,0
147.32.84.229,85.207.130.6,13363,23563,17,1313496756.174775,0.0008251667022705,1,1,42,42,101797.61225079455,2423.752672637966,42.0,0.0,0
147.32.84.229,95.28.99.23,13363,27897,17,1313496756.200068,2.0019431114196777,2,0,84,0,41.95923426636804,0.9990293872944772,42.0,0.0,0
147.32.80.9,147.32.84.184,53,46683,17,1313496756.209156,0.000241994857788,1,1,42,42,347114.81379310344,8264.63842364532,42.0,0.0,0
147.32.80.9,147.32.84.184,53,52110,17,1313496756.209164,0.2830660343170166,1,1,42,42,296.750545160516,7.065489170488475,42.0,0.0,0
147.32.80.9,147.32.84.184,53,59048,17,1313496756.209167,0.0004029273986816,1,1,42,42,208474.28165680476,4963.673372781065,42.0,0.0,0
147.32.80.9,147.32.84.184,53,57275,17,1313496756.209564,0.0006101131439208,1,1,42,42,137679.38100820634,3278.080500195389,42.0,0.0,0
147.32.80.9,147.32.84.184,53,55201,17,1313496756.209762,0.0005660057067871,1,1,42,42,148408.39764111204,3533.5332771693343,42.0,0.0,0
147.32.80.9,147.32.84.184,53,58614,17,1313496756.210457,0.0002310276031494,1,1,42,42,363592.9164086688,8656.974200206398,42.0,0.0,0
147.32.80.9,147.32.84.184,53,34611,17,1313496756.210471,0.0002920627593994,1,1,42,42,287609.4171428572,6847.843265306123,42.0,0.0,0
147.32.80.9,147.32.84.184,53,38351,17,1313496756.2109,0.2428009510040283,1,1,42,42,345.9624011052838,8.23720002631628,42.0,0.0,0
147.32.80.9,147.32.84.184,53,38336,17,1313496756.210911,0.1805930137634277,1,1,42,42,465.1342720822959,11.07462552576895,42.0,0.0,0
147.32.84.59,76.13.114.90,55268,80,6,1313496756.246399,0.3880801200866699,5,4,270,216,1252.31872194706,23.19108744346407,54.0,0.0,0
126.192.165.165,147.32.84.229,51821,13363,17,1313496756.26138,0.0017759799957275,1,1,42,42,47297.83004430125,1126.1388105786011,42.0,0.0,0
147.32.84.168,77.78.99.22,56807,80,6,1313496756.346101,0.1636190414428711,5,3,270,162,2640.279494308346,48.89406470941382,54.0,0.0,0
147.32.84.168,77.78.99.22,56806,80,6,1313496756.346115,0.0046379566192626,5,3,270,162,93144.46758854676,1724.897547936051,54.0,0.0,0
147.32.80.9,147.32.85.25,53,35629,17,1313496756.39142,0.0001981258392333,1,1,42,42,423972.9675090253,10094.594464500602,42.0,0.0,0
147.32.80.9,147.32.84.184,53,40210,17,1313496756.391769,0.0002450942993164,1,1,42,42,342725.22957198444,8160.124513618677,42.0,0.0,0
147.32.80.9,147.32.85.25,53,55952,17,1313496756.391792,0.0002849102020263,1,1,42,42,294829.73723849375,7019.755648535564,42.0,0.0,0
147.32.80.9,147.32.84.184,53,37046,17,1313496756.392237,0.1798751354217529,1,1,42,42,466.9906143672684,11.118824151601627,42.0,0.0,0
147.32.84.229,194.230.156.123,13363,48288,17,1313496756.415974,0.0009000301361083,1,1,42,42,93330.20821192052,2222.1478145695364,42.0,0.0,0
147.32.80.9,147.32.85.25,53,56194,17,1313496756.416096,0.0003020763397216,1,1,42,42,278075.4033149171,6620.842936069455,42.0,0.0,0
147.32.84.229,178.3.6.143,13363,38448,17,1313496756.416614,0.0045118331909179,1,1,42,42,18617.709575142675,443.2787994081589,42.0,0.0,0
147.32.80.9,147.32.85.25,53,57924,17,1313496756.424734,0.0001618862152099,1,1,42,42,518882.96907216497,12354.356406480118,42.0,0.0,0
147.32.80.9,147.32.85.25,53,38836,17,1313496756.435748,0.0002219676971435,1,1,42,42,378433.44360902254,9010.320085929108,42.0,0.0,0
147.32.80.9,147.32.85.25,53,44229,17,1313496756.438948,0.0002591609954833,1,1,42,42,324122.84820607177,7717.210671573137,42.0,0.0,0
147.32.84.229,66.57.81.200,13363,34172,17,1313496756.439524,0.0006489753723144,1,1,42,42,129434.80382072006,3081.7810433504774,42.0,0.0,0
147.32.80.9,147.32.84.184,53,50231,17,1313496756.453915,0.1208839416503906,1,1,42,42,694.8813783962889,16.544794723721164,42.0,0.0,0
147.32.80.9,147.32.85.25,53,34312,17,1313496756.460138,0.0002338886260986,1,1,42,42,359145.2966360856,8551.078491335373,42.0,0.0,0
147.32.80.9,147.32.86.168,53,49490,17,1313496756.464995,0.0002660751342773,1,1,42,42,315700.3010752688,7516.673835125448,42.0,0.0,0
147.32.80.9,147.32.86.168,53,45047,17,1313496756.465009,0.0003061294555664,1,1,42,42,274393.7196261682,6533.183800623053,42.0,0.0,0
147.32.80.9,147.32.86.168,53,47834,17,1313496756.465438,0.03102707862854,1,1,42,42,2707.3125705986768,64.4598231094923,42.0,0.0,0
147.32.80.9,147.32.86.168,53,39498,17,1313496756.465446,0.0003800392150878,1,1,42,42,221029.8218318695,5262.614805520702,42.0,0.0,0
147.32.80.9,147.32.86.168,53,51475,17,1313496756.465967,0.0004360675811767,1,1,42,42,192630.69218152,4586.445051940951,42.0,0.0,0
147.32.86.168,209.80.46.78,60432,80,6,1313496756.466589,0.1747441291809082,2,1,108,54,927.0697720109696,17.167958740943885,54.0,0.0,0
147.32.80.9,147.32.85.25,53,43576,17,1313496756.468592,0.0002310276031494,1,1,42,42,363592.9164086688,8656.974200206398,42.0,0.0,0
147.32.80.9,147.32.86.168,53,33996,17,1313496756.469381,0.0002110004425048,1,1,42,42,398103.4305084746,9478.653107344631,42.0,0.0,0
147.32.80.9,147.32.86.168,53,56498,17,1313496756.469794,0.000370979309082,1,1,42,42,226427.72236503856,5391.136246786632,42.0,0.0,0
130.37.20.26,147.32.86.168,80,39517,6,1313496756.475363,0.5763969421386719,30,22,1620,1188,4871.642777252,90.21560698614816,54.0,0.0,0
147.32.80.9,147.32.85.25,53,35690,17,1313496756.483105,0.0002291202545166,1,1,42,42,366619.70447450574,8729.040582726328,42.0,0.0,0
147.32.80.9,147.32.85.25,53,37927,17,1313496756.483574,0.0001871585845947,1,1,42,42,448817.2433121019,10686.12484076433,42.0,0.0,0
147.32.85.123,78.24.8.135,41653,80,6,1313496756.48398,0.0271029472351074,5,5,270,270,19924.032442513064,368.9635637502419,54.0,0.0,0
147.32.80.9,147.32.84.184,53,40418,17,1313496756.49246,0.1403250694274902,1,1,42,42,598.6100726171746,14.252620776599397,42.0,0.0,0
147.32.80.9,147.32.85.25,53,58555,17,1313496756.536424,0.0002779960632324,1,1,42,42,302162.55231560895,7194.346483704974,42.0,0.0,0
147.32.80.9,147.32.85.25,53,55827,17,1313496756.544634,0.0002608299255371,1,1,42,42,322048.93601462524,7667.831809872029,42.0,0.0,0
147.32.80.9,147.32.84.184,53,55411,17,1313496756.572373,0.1276090145111084,1,1,42,42,658.2607061250189,15.672873955357591,42.0,0.0,0
147.32.80.9,147.32.84.184,53,56754,17,1313496756.575006,0.649770975112915,1,1,42,42,129.27631922217327,3.078007600527935,42.0,0.0,0
147.32.80.9,147.32.85.25,53,59333,17,1313496756.583912,0.0007932186126708,1,1,42,42,105897.66636609558,2521.3730087165613,42.0,0.0,0
147.32.80.9,147.32.85.25,53,53492,17,1313496756.58487,0.0002768039703369,1,1,42,42,303463.8552971576,7225.329888027562,42.0,0.0,0
147.32.84.168,77.78.99.22,56808,80,6,1313496756.587896,0.0039668083190917,5,3,270,162,108903.67399927876,2016.7347036903475,54.0,0.0,0
147.32.84.168,77.78.99.22,56809,80,6,1313496756.587903,0.0010609626770019,2,1,108,54,152691.51640449438,2827.6206741573037,54.0,0.0,0
147.32.84.229,84.54.150.30,13363,50239,6,1313496756.589894,2.9996578693389893,3,2,162,108,90.01026509049773,1.666856760935143,54.0,0.0,0
147.32.80.9,147.32.85.25,53,48256,17,1313496756.591531,0.0003440380096435,1,1,42,42,244159.06860706865,5813.311157311157,42.0,0.0,0
147.32.80.9,147.32.85.25,53,53515,17,1313496756.592011,0.0002329349517822,1,1,42,42,360615.6970317298,8586.088024564995,42.0,0.0,0
147.32.84.229,87.104.45.252,13363,31412,17,1313496756.594341,0.0019688606262207,1,1,42,42,42664.26931460402,1015.8159360620004,42.0,0.0,0
147.32.84.168,74.125.232.203,56810,80,6,1313496756.62358,0.3781769275665283,4,3,216,162,999.53215663455,18.509854752491663,54.0,0.0,0
147.32.84.168,74.125.232.203,56811,80,6,1313496756.623594,0.2260580062866211,4,3,216,162,1672.1371926138736,30.965503566923587,54.0,0.0,0
147.32.84.168,74.125.232.203,56812,80,6,1313496756.631016,0.238595962524414,4,3,216,162,1584.2682164469634,29.3383003045734,54.0,0.0,0
147.32.80.9,147.32.85.25,53,41006,17,1313496756.634484,0.0006020069122314,1,1,42,42,139533.28158415842,3322.22099009901,42.0,0.0,0
147.32.84.229,216.16.164.37,13363,17307,17,1313496756.64002,0.0006880760192871,1,1,42,42,122079.53430353432,2906.6555786555787,42.0,0.0,0
147.32.80.9,147.32.84.170,53,60624,17,1313496756.644071,0.0004639625549316,1,1,42,42,181049.09352517987,4310.692702980473,42.0,0.0,0
147.32.80.9,147.32.84.170,53,53326,17,1313496756.645047,0.0004279613494873,1,1,42,42,196279.40724233983,4673.319220055711,42.0,0.0,0
147.32.84.170,209.85.148.103,52958,80,6,1313496756.645872,0.0183229446411132,4,3,216,162,20629.87185759642,382.0346640295633,54.0,0.0,0
147.32.80.9,147.32.85.25,53,53435,17,1313496756.647906,0.0001919269561767,1,1,42,42,437666.50434782606,10420.631055900622,42.0,0.0,0
147.32.80.9,147.32.85.25,53,35467,17,1313496756.648273,0.0001780986785888,1,1,42,42,471648.6425702811,11229.729585006691,42.0,0.0,0
147.32.80.9,147.32.85.25,53,60270,17,1313496756.659784,0.0001699924468994,1,1,42,42,494139.60168302944,11765.2286115007,42.0,0.0,0
147.32.80.9,147.32.85.25,53,40243,17,1313496756.660112,0.0002121925354003,1,1,42,42,395866.8943820225,9425.402247191012,42.0,0.0,0
147.32.84.229,87.11.43.184,13363,27707,17,1313496756.699802,0.0007431507110595,1,1,42,42,113032.2540904716,2691.2441450112287,42.0,0.0,0
147.32.80.9,147.32.84.184,53,54117,17,1313496756.700114,0.0002310276031494,1,1,42,42,363592.9164086688,8656.974200206398,42.0,0.0,0
147.32.80.9,147.32.84.184,53,33900,17,1313496756.700539,0.1133098602294921,1,1,42,42,741.3300116147929,17.650714562256972,42.0,0.0,0
147.32.80.9,147.32.85.25,53,43010,17,1313496756.703978,0.0002298355102539,1,1,42,42,365478.7717842324,8701.8755186722,42.0,0.0,0
147.32.80.9,147.32.85.25,53,45123,17,1313496756.704384,0.0001637935638427,1,1,42,42,512840.6637554585,12210.491994177584,42.0,0.0,0
147.32.80.9,147.32.84.138,53,39360,17,1313496756.734486,0.000328779220581,1,1,42,42,255490.5989847716,6083.109499637419,42.0,0.0,0
147.32.80.9,147.32.84.138,53,52084,17,1313496756.739661,0.000133991241455,1,1,42,42,626906.6476868327,14926.348754448398,42.0,0.0,0
147.32.80.9,147.32.84.138,53,41966,17,1313496756.754557,0.0002851486206054,1,1,42,42,294583.22408026754,7013.886287625418,42.0,0.0,0
147.32.80.9,147.32.84.168,53,55458,17,1313496756.791378,0.0037949085235595,1,1,42,42,22134.92090218006,527.0219262423824,42.0,0.0,0
147.32.80.9,147.32.84.168,53,52682,17,1313496756.79561,0.0018880367279052,1,1,42,42,44490.65993180957,1059.301426947847,42.0,0.0,0
147.32.84.168,194.79.52.197,56813,80,6,1313496756.799118,0.2124929428100586,4,3,216,162,1778.8826066467698,32.9422704934587,54.0,0.0,0
147.32.84.168,194.79.52.197,56814,80,6,1313496756.799126,0.2226440906524658,4,2,216,108,1455.2373658357935,26.948840108070254,54.0,0.0,0
130.37.20.26,147.32.86.168,80,39518,6,1313496756.80748,0.2155768871307373,13,14,702,756,6763.248228534774,125.24533756545878,54.0,0.0,0
130.37.20.26,147.32.86.168,80,39519,6,1313496756.807567,0.119603157043457,9,10,486,540,8578.368877229634,158.85868291165988,54.0,0.0,0
130.37.20.26,147.32.86.168,80,39520,6,1313496756.807714,0.0584080219268798,4,5,216,270,8320.774851927292,154.08842318383876,54.0,0.0,0
130.37.20.26,147.32.86.168,80,39521,6,1313496756.807725,0.0591440200805664,4,5,216,270,8217.229727332828,152.17092087653384,54.0,0.0,0
130.37.20.26,147.32.86.168,80,39522,6,1313496756.810717,0.1160039901733398,3,4,162,216,3258.508603326236,60.342751913448815,54.0,0.0,0
147.32.84.94,220.130.139.124,7103,7504,17,1313496756.817996,1e-06,1,0,42,0,42000000.0,1000000.0,42.0,0.0,0
147.32.84.229,92.247.212.202,13363,57696,17,1313496756.82894,0.0008571147918701,1,1,42,42,98003.20890125174,2333.409735744089,42.0,0.0,0
110.93.205.130,147.32.85.2,59914,31604,17,1313496756.843654,0.0005981922149658,1,1,42,42,140423.0912714229,3343.406935033878,42.0,0.0,0
122.164.54.44,147.32.84.229,39218,13363,17,1313496756.848865,4.5661680698394775,2,2,84,84,36.792338221117205,0.8760080528837431,42.0,0.0,0
147.32.84.229,201.81.182.252,13363,21481,17,1313496756.873062,0.0004751682281494,1,1,42,42,176779.4962368289,4209.035624686402,42.0,0.0,0
147.32.84.229,213.17.151.42,13363,45828,17,1313496756.884022,0.0007820129394531,1,1,42,42,107415.10243902438,2557.5024390243902,42.0,0.0,0
147.32.86.50,78.24.9.30,51588,80,6,1313496756.934128,0.5086939334869385,9,13,486,702,2335.3925057777474,43.24800936625458,54.0,0.0,0
147.32.87.238,67.159.130.90,39371,21090,17,1313496756.985954,0.1982078552246093,1,1,42,42,423.7975326699898,10.090417444523569,42.0,0.0,0
128.36.215.132,147.32.87.238,2453,39371,17,1313496756.985968,0.1112658977508544,1,1,42,42,754.9482968096116,17.974959447847898,42.0,0.0,0
147.32.80.9,147.32.86.168,53,49782,17,1313496757.004125,0.0003309249877929,1,1,42,42,253833.95965417867,6043.665706051873,42.0,0.0,0
147.32.80.9,147.32.86.168,53,36037,17,1313496757.004208,0.0003359317779541,1,1,42,42,250050.77075940385,5953.589779985806,42.0,0.0,0
147.32.80.9,147.32.86.168,53,39990,17,1313496757.004593,0.0002059936523437,1,1,42,42,407779.5555555556,9709.037037037036,42.0,0.0,0
147.32.80.9,147.32.86.168,53,50881,17,1313496757.004726,0.0002591609954833,1,1,42,42,324122.84820607177,7717.210671573137,42.0,0.0,0
147.32.80.9,147.32.86.168,53,37471,17,1313496757.005053,0.0543320178985595,1,1,42,42,1546.0497005068346,36.81070715492464,42.0,0.0,0
147.32.80.9,147.32.86.168,53,54250,17,1313496757.005256,0.0006861686706542,1,1,42,42,122418.87977762336,2914.735232800556,42.0,0.0,0
147.32.80.9,147.32.86.168,53,59253,17,1313496757.006062,0.0002059936523437,1,1,42,42,407779.5555555556,9709.037037037036,42.0,0.0,0
147.32.80.9,147.32.86.168,53,38897,17,1313496757.006405,0.0003998279571533,1,1,42,42,210090.36135957067,5002.151460942158,42.0,0.0,0
147.32.84.229,71.10.84.4,13363,25600,17,1313496757.006896,0.0007190704345703,1,1,42,42,116817.4854111406,2781.368700265252,42.0,0.0,0
147.32.80.9,147.32.86.168,53,35475,17,1313496757.007002,0.05147385597229,1,1,42,42,1631.8963950402276,38.85467607238637,42.0,0.0,0
147.32.84.229,79.142.116.126,13363,9447,17,1313496757.022069,0.0008389949798583,1,1,42,42,100119.78857630008,2383.804489911907,42.0,0.0,0
147.32.80.9,147.32.86.168,53,40503,17,1313496757.058842,0.0002920627593994,1,1,42,42,287609.4171428572,6847.843265306123,42.0,0.0,0
147.32.80.9,147.32.86.168,53,57760,17,1313496757.059371,0.0165319442749023,1,1,42,42,5081.07205076435,120.97790597057976,42.0,0.0,0
